2theta,Intensity
36.94,16.6667
36.96,18
36.98,14.6667
37,15.3333
37.02,15.3333
37.04,11.3333
37.06,14
37.08,13.3333
37.1,9.33333
37.12,11.3333
37.14,9.33333
37.16,10.6667
37.18,16.6667
37.2,12
37.22,12
37.24,12.6667
37.26,10
37.28,11.3333
37.3,13.3333
37.32,10
37.34,16
37.36,14.6667
37.38,12
37.4,14
37.42,15.3333
37.44,14.6667
37.46,14.6667
37.48,12.6667
37.5,12
37.52,12
37.54,12.6667
37.56,12.6667
37.58,9.33333
37.6,8
37.62,11.3333
37.64,14
37.66,12
37.68,8.66667
37.7,8.66667
37.72,8
37.74,4
37.76,6.66667
37.78,8
37.8,7.33333
37.82,6
37.84,4
37.86,4.66667
37.88,6.66667
37.9,10.6667
37.92,9.33333
37.94,6.66667
37.96,8
37.98,6
38,8.66667
38.02,9.33333
38.04,9.33333
38.06,4.66667
38.08,5.33333
38.1,6.66667
38.12,6
38.14,6
38.16,6.66667
38.18,8
38.2,8
38.22,8.66667
38.24,4.66667
38.26,6
38.28,9.33333
38.3,8.66667
38.32,11.3333
38.34,12
38.36,14.6667
38.38,10.6667
38.4,10.6667
38.42,14.6667
38.44,8
38.46,8.66667
38.48,6
38.5,6
38.52,5.33333
38.54,8.66667
38.56,11.3333
38.58,10
38.6,6
38.62,10
38.64,10
38.66,8
38.68,6.66667
38.7,12
38.72,10
38.74,14.6667
38.76,13.3333
38.78,16.6667
38.8,12
38.82,14
38.84,10.6667
38.86,16
38.88,24.6667
38.9,22
38.92,17.3333
38.94,15.3333
38.96,16.6667
38.98,14
39,12
39.02,10.6667
39.04,11.3333
39.06,7.33333
39.08,9.33333
39.1,10
39.12,4.66667
39.14,5.33333
39.16,8.66667
39.18,9.33333
39.2,14
39.22,11.3333
39.24,10
39.26,7.33333
39.28,9.33333
39.3,6.66667
39.32,9.33333
39.34,7.33333
39.36,10.6667
39.38,8
39.4,6
39.42,14
39.44,8
39.46,10
39.48,7.33333
39.5,10.6667
39.52,8.66667
39.54,13.3333
39.56,10.6667
39.58,10.6667
39.6,8
39.62,12
39.64,14
39.66,9.33333
39.68,11.3333
39.7,10
39.72,7.33333
39.74,10.6667
39.76,5.33333
39.78,8.66667
39.8,6.66667
39.82,3.33333
39.84,7.33333
39.86,7.33333
39.88,6.66667
39.9,4
39.92,2.66667
39.94,5.33333
39.96,5.33333
39.98,7.33333
40,4
40.02,6.66667
40.04,3.33333
40.06,7.33333
40.08,6.66667
40.1,5.33333
40.12,7.33333
40.14,6.66667
40.16,4.66667
40.18,7.33333
40.2,8.66667
40.22,7.33333
40.24,5.33333
40.26,5.33333
40.28,4.66667
40.3,5.33333
40.32,10
40.34,4.66667
40.36,3.33333
40.38,7.33333
40.4,5.33333
40.42,5.33333
40.44,2.66667
40.46,4
40.48,6.66667
40.5,5.33333
40.52,5.33333
40.54,6.66667
40.56,5.33333
40.58,6
40.6,4.66667
40.62,4.66667
40.64,5.33333
40.66,5.33333
40.68,7.33333
40.7,10
40.72,2.66667
40.74,2
40.76,6.66667
40.78,3.33333
40.8,4
40.82,4.66667
40.84,12
40.86,4
40.88,6.66667
40.9,7.33333
40.92,4.66667
40.94,6.66667
40.96,7.33333
40.98,7.33333
41,4.66667
41.02,4.66667
41.04,7.33333
41.06,13.3333
41.08,9.33333
41.1,14
41.12,10.6667
41.14,10
41.16,4
41.18,10.6667
41.2,9.33333
41.22,14
41.24,6.66667
41.26,11.3333
41.28,4
41.3,10.6667
41.32,12
41.34,10.6667
41.36,12
41.38,16
41.4,15.3333
41.42,12.6667
41.44,14.6667
41.46,13.3333
41.48,13.3333
41.5,10.6667
41.52,12.6667
41.54,6
41.56,9.33333
41.58,12
41.6,12.6667
41.62,16
41.64,14
41.66,15.3333
41.68,15.3333
41.7,12
41.72,16
41.74,16
41.76,18
41.78,8.66667
41.8,13.3333
41.82,11.3333
41.84,7.33333
41.86,3.33333
41.88,7.33333
41.9,6
41.92,8.66667
41.94,10
41.96,8
41.98,4.66667
42,11.3333
42.02,8.66667
42.04,12
42.06,11.3333
42.08,16.6667
42.1,6
42.12,6
42.14,10
42.16,10
42.18,10
42.2,9.33333
42.22,14
42.24,11.3333
42.26,12.6667
42.28,12.6667
42.3,14.6667
42.32,12.6667
42.34,13.3333
42.36,12.6667
42.38,11.3333
42.4,13.3333
42.42,17.3333
42.44,11.3333
42.46,8.66667
42.48,9.33333
42.5,8.66667
42.52,12.6667
42.54,12.6667
42.56,11.3333
42.58,9.33333
42.6,10
42.62,7.33333
42.64,9.33333
42.66,8.66667
42.68,6.66667
42.7,8.66667
42.72,9.33333
42.74,6
42.76,6.66667
42.78,8.66667
42.8,6
42.82,6.66667
42.84,4.66667
42.86,7.33333
42.88,5.33333
42.9,4
42.92,4.66667
42.94,8
42.96,9.33333
42.98,10.6667
43,8.66667
43.02,7.33333
43.04,8.66667
43.06,10
43.08,10.6667
43.1,12
43.12,17.3333
43.14,11.3333
43.16,12.6667
43.18,14.6667
43.2,15.3333
43.22,13.3333
43.24,10.6667
43.26,13.3333
43.28,15.3333
43.3,13.3333
43.32,16
43.34,11.3333
43.36,10
43.38,13.3333
43.4,12.6667
43.42,9.33333
43.44,10.6667
43.46,11.3333
43.48,10.6667
43.5,11.3333
43.52,10.6667
43.54,14.6667
43.56,20
43.58,19.3333
43.6,16
43.62,17.3333
43.64,22
43.66,23.3333
43.68,24
43.7,29.3333
43.72,26
43.74,26.6667
43.76,18.6667
43.78,22
43.8,20.6667
43.82,16.6667
43.84,15.3333
43.86,14.6667
43.88,11.3333
43.9,14
43.92,19.3333
43.94,20
43.96,19.3333
43.98,12.6667
44,16.6667
44.02,18
44.04,14
44.06,12
44.08,14
44.1,14.6667
44.12,12.6667
44.14,13.3333
44.16,10
44.18,9.33333
44.2,11.3333
44.22,8.66667
44.24,10
44.26,10
44.28,6.66667
44.3,8.66667
44.32,9.33333
44.34,6
44.36,9.33333
44.38,9.33333
44.4,6.66667
44.42,8
44.44,8
44.46,6.66667
44.48,8.66667
44.5,8.66667
44.52,6
44.54,7.33333
44.56,6.66667
44.58,4
44.6,6
44.62,8.66667
44.64,8.66667
44.66,14
44.68,16
44.7,12.6667
44.72,17.3333
44.74,24.6667
44.76,19.3333
44.78,11.3333
44.8,12.6667
44.82,16.6667
44.84,13.3333
44.86,10
44.88,14
44.9,16.6667
44.92,12.6667
44.94,10.6667
