2theta,Intensity
33.16,7.5
33.18,7.5
33.2,9.16667
33.22,9.16667
33.24,10
33.26,10.8333
33.28,12.5
33.3,11.6667
33.32,11.6667
33.34,9.16667
33.36,10
33.38,10
33.4,5
33.42,7.5
33.44,11.6667
33.46,8.33333
33.48,10.8333
33.5,13.3333
33.52,11.6667
33.54,10.8333
33.56,16.6667
33.58,20.8333
33.6,23.3333
33.62,27.5
33.64,30.8333
33.66,40.8333
33.68,54.1667
33.7,59.1667
33.72,56.6667
33.74,51.6667
33.76,45.8333
33.78,52.5
33.8,60.8333
33.82,65
33.84,79.1667
33.86,88.3333
33.88,89.1667
33.9,91.6667
33.92,95.8333
33.94,92.5
33.96,86.6667
33.98,75.8333
34,62.5
34.02,58.3333
34.04,51.6667
34.06,42.5
34.08,33.3333
34.1,29.1667
34.12,27.5
34.14,31.6667
34.16,40
34.18,50
34.2,62.5
34.22,91.6667
34.24,117.5
34.26,123.333
34.28,140
34.3,155.833
34.32,152.5
34.34,139.167
34.36,120.833
34.38,100
34.4,81.6667
34.42,67.5
34.44,50.8333
34.46,40.8333
34.48,31.6667
34.5,25.8333
34.52,30
34.54,26.6667
34.56,30
34.58,35
34.6,36.6667
34.62,39.1667
34.64,40
34.66,48.3333
34.68,67.5
34.7,84.1667
34.72,105
34.74,149.167
34.76,223.333
34.78,303.333
34.8,364.167
34.82,455
34.84,515.833
34.86,495.833
34.88,460
34.9,415.833
34.92,375.833
34.94,319.167
34.96,245
34.98,190.833
35,145
35.02,92.5
35.04,61.6667
35.06,51.6667
35.08,41.6667
35.1,34.1667
35.12,34.1667
35.14,35.8333
35.16,35.8333
35.18,31.6667
35.2,25.8333
35.22,21.6667
35.24,29.1667
35.26,38.3333
35.28,35.8333
35.3,37.5
35.32,40
35.34,47.5
35.36,61.6667
35.38,72.5
35.4,95
35.42,139.167
35.44,199.167
35.46,268.333
35.48,336.667
35.5,377.5
35.52,390.833
35.54,367.5
35.56,330.833
35.58,295
35.6,250
35.62,206.667
35.64,149.167
35.66,109.167
35.68,85
35.7,62.5
35.72,45.8333
35.74,38.3333
35.76,30
35.78,25.8333
35.8,21.6667
35.82,16.6667
35.84,18.3333
35.86,21.6667
35.88,20
35.9,11.6667
35.92,15
35.94,15
35.96,11.6667
35.98,14.1667
36,12.5
36.02,13.3333
36.04,13.3333
36.06,15
36.08,15
36.1,10.8333
36.12,14.1667
36.14,13.3333
36.16,10.8333
36.18,6.66667
36.2,6.66667
36.22,9.16667
36.24,10.8333
36.26,14.1667
36.28,15.8333
36.3,17.5
36.32,20.8333
36.34,27.5
36.36,42.5
36.38,49.1667
36.4,52.5
36.42,69.1667
36.44,88.3333
36.46,83.3333
36.48,76.6667
36.5,73.3333
36.52,64.1667
36.54,59.1667
36.56,50
36.58,49.1667
36.6,33.3333
36.62,23.3333
36.64,19.1667
36.66,18.3333
36.68,18.3333
36.7,16.6667
36.72,11.6667
36.74,10.8333
36.76,9.16667
36.78,10
36.8,13.3333
36.82,10.8333
36.84,10.8333
36.86,8.33333
36.88,9.16667
36.9,10.8333
36.92,14.1667
36.94,15.8333
36.96,12.5
36.98,10
37,8.33333
37.02,10
